,Date,Change,Price
6844,7/12/13,0.9%,5.78601614401883
6845,7/15/13,0.4%,5.809160208594905
6846,7/16/13,-1.1%,5.745259446300361
6847,7/17/13,0.8%,5.791221521870764
6848,7/18/13,1.5%,5.878089844698825
6849,7/19/13,0.5%,5.907480293922318
6850,7/22/13,0.6%,5.942925175685852
6851,7/23/13,-0.6%,5.9072676246317375
6852,7/24/13,-1.1%,5.842287680760788
6853,7/25/13,0.8%,5.889025982206874
6854,7/26/13,0.2%,5.900804034171288
6855,7/29/13,-1.1%,5.835895189795404
6856,7/30/13,0.1%,5.841731084985199
6857,7/31/13,0.0%,5.841731084985199
6858,8/1/13,3.8%,6.063716866214636
6859,8/2/13,0.5%,6.094035450545709
6860,8/5/13,-0.4%,6.069659308743526
6861,8/6/13,-1.7%,5.966475100494886
6862,8/7/13,-1.1%,5.900843874389443
6863,8/8/13,1.2%,5.971654000882116
6864,8/9/13,-1.0%,5.911937460873294
6865,8/12/13,-0.4%,5.888289711029801
6866,8/13/13,0.9%,5.9412843184290685
6867,8/14/13,-1.5%,5.852165053652632
6868,8/15/13,-4.2%,5.606374121399221
6869,8/16/13,-1.0%,5.550310380185229
6870,8/19/13,-1.8%,5.450404793341894
6871,8/20/13,1.1%,5.510359246068655
6872,8/21/13,-1.7%,5.416683138885487
6873,8/22/13,2.6%,5.55751690049651
6874,8/23/13,1.2%,5.624207103302468
6875,8/26/13,-1.2%,5.556716618062838
6876,8/27/13,-4.8%,5.289994220395822
6877,8/28/13,0.9%,5.337604168379383
6878,8/29/13,0.6%,5.3696297933896595
6879,8/30/13,-0.9%,5.321303125249153
6880,9/3/13,1.3%,5.390480065877391
6881,9/4/13,2.5%,5.525242067524325
6882,9/5/13,0.4%,5.547343035794422
6883,9/6/13,0.1%,5.552890378830216
6884,9/9/13,3.0%,5.719477090195122
6885,9/10/13,2.2%,5.845305586179415
6886,9/11/13,1.0%,5.903758642041209
6887,9/12/13,-0.9%,5.850624814262838
6888,9/13/13,0.8%,5.897429812776941
6889,9/16/13,1.7%,5.997686119594148
6890,9/17/13,1.3%,6.075656039148871
6891,9/18/13,3.6%,6.294379656558231
6892,9/19/13,-0.5%,6.26290775827544
6893,9/20/13,-2.2%,6.12512378759338
6894,9/23/13,-1.4%,6.039372054567073
6895,9/24/13,-0.8%,5.991057078130536
6896,9/25/13,-0.8%,5.943128621505492
6897,9/26/13,1.1%,6.008503036342052
6898,9/27/13,-1.2%,5.936400999905947
6899,9/30/13,-1.8%,5.82954578190764
6900,10/1/13,2.4%,5.969454880673424
6901,10/2/13,-0.2%,5.957515970912077
6902,10/3/13,-2.7%,5.79666303969745
6903,10/4/13,2.1%,5.918392963531097
6904,10/7/13,-2.6%,5.764514746479288
6905,10/8/13,-3.6%,5.556992215606034
6906,10/9/13,0.2%,5.568106200037246
6907,10/10/13,6.6%,5.935601209239704
6908,10/11/13,1.9%,6.048377632215257
6909,10/14/13,1.2%,6.12095816380184
6910,10/15/13,-2.1%,5.992418042362002
6911,10/16/13,4.2%,6.244099600141206
6912,10/17/13,2.0%,6.3689815921440305
6913,10/18/13,2.0%,6.496361223986911
6914,10/21/13,0.0%,6.496361223986911
6915,10/22/13,1.7%,6.606799364794688
6916,10/23/13,-1.4%,6.514304173687562
6917,10/24/13,1.0%,6.579447215424438
6918,10/25/13,1.3%,6.664980029224956
6919,10/28/13,0.4%,6.691639949341855
6920,10/29/13,1.7%,6.805397828480666
6921,10/30/13,-1.4%,6.710122258881937
6922,10/31/13,-1.1%,6.636310914034236
6923,11/1/13,0.8%,6.68940140134651
6924,11/4/13,1.1%,6.762984816761321
6925,11/5/13,-0.8%,6.708880938227231
6926,11/6/13,1.5%,6.809514152300639
6927,11/7/13,-3.9%,6.543943100360914
6928,11/8/13,4.0%,6.805700824375351
6929,11/11/13,0.2%,6.819312226024102
6930,11/12/13,-0.7%,6.771577040441933
6931,11/13/13,2.5%,6.940866466452981
6932,11/14/13,1.5%,7.044979463449775
6933,11/15/13,1.3%,7.136564196474621
6934,11/18/13,-1.1%,7.0580619903134005
6935,11/19/13,-0.6%,7.01571361837152
6936,11/20/13,-1.1%,6.938540768569434
6937,11/21/13,2.5%,7.112004287783669
6938,11/22/13,1.5%,7.218684352100423
6939,11/25/13,-0.4%,7.189809614692021
6940,11/26/13,0.1%,7.196999424306712
6941,11/27/13,0.8%,7.254575419701166
6942,11/29/13,-0.2%,7.240066268861764
6943,12/2/13,-0.8%,7.18214573871087
6944,12/3/13,-0.9%,7.117506427062471
6945,12/4/13,-0.3%,7.096153907781284
6946,12/5/13,-1.3%,7.003903906980128
6947,12/6/13,3.4%,7.242036639817452
6948,12/9/13,0.5%,7.278246823016539
6949,12/10/13,-1.0%,7.205464354786373
6950,12/11/13,-3.4%,6.960478566723636
6951,12/12/13,-1.1%,6.883913302489676
6952,12/13/13,0.0%,6.883913302489676
6953,12/16/13,1.9%,7.014707655236979
6954,12/17/13,-0.9%,6.951575286339846
6955,12/18/13,5.0%,7.299154050656838
6956,12/19/13,-0.1%,7.291854896606181
6957,12/20/13,1.5%,7.401232720055273
6958,12/23/13,1.6%,7.519652443576158
6959,12/24/13,0.9%,7.587329315568343
6960,12/26/13,1.4%,7.6935519259862994
6961,12/27/13,-0.1%,7.685858374060313
6962,12/30/13,0.0%,7.685858374060313
6963,12/31/13,1.2%,7.7780886745490365
6964,1/2/14,-2.6%,7.575858369010762
6965,1/3/14,-0.1%,7.568282510641751
6966,1/6/14,-0.8%,7.507736250556617
6967,1/7/14,1.8%,7.6428755030666355
6968,1/8/14,0.0%,7.6428755030666355
6969,1/9/14,0.1%,7.650518378569702
6970,1/10/14,0.7%,7.704072007219689
6971,1/13/14,-3.8%,7.41131727094534
6972,1/14/14,3.2%,7.6484794236155915
6973,1/15/14,1.6%,7.770855094393441
6974,1/16/14,-0.4%,7.739771674015867
6975,1/17/14,-1.2%,7.646894413927677
6976,1/21/14,0.8%,7.708069569239098
6977,1/22/14,0.2%,7.723485708377576
6978,1/23/14,-2.7%,7.514951594251381
6979,1/24/14,-6.3%,7.041509643813545
6980,1/27/14,-1.5%,6.935886999156342
6981,1/28/14,1.8%,7.060732965141156
6982,1/29/14,-3.0%,6.848910976186922
6983,1/30/14,3.4%,7.081773949377277
6984,1/31/14,-1.9%,6.947220244339109
6985,2/3/14,-6.9%,6.46786204747971
6986,2/4/14,2.3%,6.616622874571743
6987,2/5/14,-0.5%,6.583539760198883
6988,2/6/14,3.9%,6.840297810846639
6989,2/7/14,4.0%,7.113909723280505
6990,2/10/14,0.5%,7.149479271896907
6991,2/11/14,3.3%,7.385412087869504
6992,2/12/14,0.1%,7.392797499957373
6993,2/13/14,1.8%,7.525867854956606
6994,2/14/14,1.5%,7.638755872780954
6995,2/18/14,0.4%,7.669310896272078
6996,2/19/14,-1.9%,7.523593989242909
6997,2/20/14,1.9%,7.666542275038523
6998,2/21/14,-0.5%,7.62820956366333
6999,2/24/14,1.8%,7.76551733580927
7000,2/25/14,-0.4%,7.734455266466033
7001,2/26/14,0.0%,7.734455266466033
7002,2/27/14,1.5%,7.850472095463022
7003,2/28/14,0.8%,7.913275872226727
7004,3/3/14,-2.2%,7.739183803037739
7005,3/4/14,4.6%,8.095186257977476
7006,3/5/14,0.0%,8.095186257977476
7007,3/6/14,0.6%,8.143757375525341
7008,3/7/14,0.2%,8.160044890276392
7009,3/10/14,-0.1%,8.151884845386116
7010,3/11/14,-1.5%,8.029606572705324
7011,3/12/14,0.2%,8.045665785850735
7012,3/13/14,-3.5%,7.764067483345959
7013,3/14/14,-0.8%,7.7019549434791905
7014,3/17/14,2.9%,7.925311636840086
7015,3/18/14,2.2%,8.099668492850569
7016,3/19/14,-1.8%,7.953874459979259
7017,3/20/14,1.8%,8.097044200258885
7018,3/21/14,-0.9%,8.024170802456556
7019,3/24/14,-1.5%,7.903808240419707
7020,3/25/14,1.3%,8.006557747545163
7021,3/26/14,-2.1%,7.838420034846713
7022,3/27/14,-0.5%,7.79922793467248
7023,3/28/14,1.4%,7.908417125757895
7024,3/31/14,2.4%,8.098219136776084
7025,4/1/14,2.1%,8.268281738648382
7026,4/2/14,0.9%,8.342696274296216
7027,4/3/14,-0.3%,8.317668185473327
7028,4/4/14,-3.8%,8.00159679442534
7029,4/7/14,-3.2%,7.745545697003729
7030,4/8/14,1.2%,7.838492245367775
7031,4/9/14,3.3%,8.09716248946491
7032,4/10/14,-6.3%,7.587041252628622
7033,4/11/14,-2.8%,7.374604097555021
7034,4/14/14,2.4%,7.551594595896342
7035,4/15/14,2.0%,7.7026264878142685
7036,4/16/14,3.2%,7.949110535424325
7037,4/17/14,0.4%,7.980906977566023
7038,4/21/14,1.1%,8.068696954319249
7039,4/22/14,1.2%,8.165521317771079
7040,4/23/14,-0.6%,8.116528189864452
7041,4/24/14,0.5%,8.157110830813773
7042,4/25/14,-2.4%,7.961340170874243
7043,4/28/14,1.0%,8.040953572582985
7044,4/29/14,1.4%,8.153526922599147
7045,4/30/14,0.9%,8.226908664902538
7046,5/1/14,0.0%,8.226908664902538
7047,5/2/14,-0.4%,8.194001030242928
7048,5/5/14,0.6%,8.243165036424386
7049,5/6/14,-2.7%,8.020599580440928
7050,5/7/14,1.8%,8.164970372888865
7051,5/8/14,-0.3%,8.140475461770198
7052,5/9/14,0.5%,8.181177839079048
7053,5/12/14,2.9%,8.41843199641234
7054,5/13/14,0.2%,8.435268860405165
7055,5/14/14,-1.4%,8.317175096359492
7056,5/15/14,-2.8%,8.084294193661426
7057,5/16/14,1.1%,8.1732214297917
7058,5/19/14,1.2%,8.271300086949202
7059,5/20/14,-1.9%,8.114145385297167
7060,5/21/14,2.5%,8.316999019929595
7061,5/22/14,0.8%,8.383535012089032
7062,5/23/14,1.3%,8.492520967246188
7063,5/27/14,1.8%,8.64538634465662
7064,5/28/14,-0.3%,8.61945018562265
7065,5/29/14,1.6%,8.757361388592614
7066,5/30/14,0.6%,8.80990555692417
7067,6/2/14,0.2%,8.827525368038017
7068,6/3/14,-0.1%,8.81869784266998
7069,6/4/14,0.6%,8.871610029726
7070,6/5/14,2.0%,9.04904223032052
7071,6/6/14,1.4%,9.175728821545007
7072,6/9/14,0.3%,9.20325600800964
7073,6/10/14,-0.1%,9.194052752001632
7074,6/11/14,-1.0%,9.102112224481615
7075,6/12/14,-2.1%,8.910967867767502
7076,6/13/14,0.9%,8.991166578577408
7077,6/16/14,0.2%,9.009148911734563
7078,6/17/14,0.6%,9.06320380520497
7079,6/18/14,2.3%,9.271657492724684
7080,6/19/14,0.4%,9.308744122695582
7081,6/20/14,0.5%,9.355287843309059
7082,6/23/14,0.0%,9.355287843309059
7083,6/24/14,-1.9%,9.177537374286187
7084,6/25/14,1.5%,9.315200434900479
7085,6/26/14,-0.3%,9.287254833595778
7086,6/27/14,0.6%,9.342978362597353
7087,6/30/14,-0.1%,9.333635384234755
7088,7/1/14,2.1%,9.529641727303684
7089,7/2/14,0.2%,9.548701010758291
7090,7/3/14,1.6%,9.701480226930425
7091,7/7/14,-1.2%,9.58506246420726
7092,7/8/14,-2.0%,9.393361214923114
7093,7/9/14,1.4%,9.524868271932037
7094,7/10/14,-1.2%,9.410569852668853
7095,7/11/14,0.5%,9.457622701932197
7096,7/14/14,1.4%,9.590029419759247
7097,7/15/14,-0.6%,9.532489243240692
7098,7/16/14,1.3%,9.65641160340282
7099,7/17/14,-3.5%,9.318437197283721
7100,7/18/14,3.1%,9.607308750399516
7101,7/21/14,-0.7%,9.54005758914672
7102,7/22/14,1.5%,9.68315845298392
7103,7/23/14,0.5%,9.731574245248838
7104,7/24/14,0.1%,9.741305819494086
7105,7/25/14,-1.5%,9.595186232201675
7106,7/28/14,0.1%,9.604781418433875
7107,7/29/14,-1.4%,9.470314478575801
7108,7/30/14,0.1%,9.479784793054376
7109,7/31/14,-6.0%,8.910997705471113
7110,8/1/14,-0.9%,8.830798726121873
7111,8/4/14,2.1%,9.016245499370433
7112,8/5/14,-2.9%,8.75477437988869
7113,8/6/14,0.1%,8.763529154268578
7114,8/7/14,-1.6%,8.623312687800281
7115,8/8/14,3.4%,8.916505319185491
7116,8/11/14,0.9%,8.99675386705816
7117,8/12/14,-0.5%,8.95177009772287
7118,8/13/14,2.1%,9.13975726977505
7119,8/14/14,1.3%,9.258574114282125
7120,8/15/14,0.0%,9.258574114282125
7121,8/18/14,2.6%,9.49929704125346
7122,8/19/14,1.6%,9.651285793913516
7123,8/20/14,0.7%,9.71884479447091
7124,8/21/14,0.9%,9.806314397621147
7125,8/22/14,-0.6%,9.747476511235421
7126,8/25/14,1.4%,9.883941182392716
7127,8/26/14,0.3%,9.913593005939893
7128,8/27/14,0.1%,9.923506598945831
7129,8/28/14,-0.5%,9.873889065951102
7130,8/29/14,1.0%,9.972627956610614
7131,9/2/14,-0.2%,9.952682700697393
7132,9/3/14,-0.2%,9.932777335295999
7133,9/4/14,-0.5%,9.883113448619518
7134,9/5/14,1.5%,10.03136015034881
7135,9/8/14,-0.9%,9.941077908995672
7136,9/9/14,-2.0%,9.742256350815758
7137,9/10/14,1.1%,9.84942117067473
7138,9/11/14,0.3%,9.878969434186754
7139,9/12/14,-1.8%,9.701147984371392
7140,9/15/14,-0.2%,9.68174568840265
7141,9/16/14,2.2%,9.894744093547509
7142,9/17/14,0.4%,9.9343230699217
7143,9/18/14,1.5%,10.083337915970525
7144,9/19/14,-0.2%,10.063171240138583
7145,9/22/14,-2.4%,9.821655130375257
7146,9/23/14,-1.7%,9.654686993158878
7147,9/24/14,2.3%,9.876744794001532
7148,9/25/14,-4.9%,9.392784299095457
7149,9/26/14,2.6%,9.636996690871939
7150,9/29/14,-0.7%,9.569537714035835
7151,9/30/14,-0.8%,9.492981412323548
7152,10/1/14,-4.0%,9.113262155830606
7153,10/2/14,0.0%,9.113262155830606
7154,10/3/14,3.3%,9.413999806973015
7155,10/6/14,-0.5%,9.366929807938149
7156,10/7/14,-4.5%,8.945417966580932
7157,10/8/14,5.3%,9.419525118809721
7158,10/9/14,-6.2%,8.835514561443517
7159,10/10/14,-3.4%,8.535107066354437
7160,10/13/14,-4.9%,8.116886820103069
7161,10/14/14,0.5%,8.157471254203584
7162,10/15/14,-2.4%,7.961691944102698
7163,10/16/14,0.0%,7.961691944102698
7164,10/17/14,3.9%,8.272197929922703
7165,10/20/14,2.7%,8.495547274030615
7166,10/21/14,5.9%,8.996784563198421
7167,10/22/14,-2.2%,8.798855302808056
7168,10/23/14,3.7%,9.124412949011953
7169,10/24/14,2.1%,9.316025620941204
7170,10/27/14,-0.5%,9.269445492836498
7171,10/28/14,3.6%,9.603145530578612
7172,10/29/14,-0.4%,9.564732948456298
7173,10/30/14,1.9%,9.746462874476967
7174,10/31/14,3.5%,10.08758907508366
7175,11/3/14,0.0%,10.08758907508366
7176,11/4/14,-0.9%,9.996800773407907
7177,11/5/14,1.8%,10.176743187329249
7178,11/6/14,1.2%,10.2988641055772
7179,11/7/14,0.2%,10.319461833788354
7180,11/10/14,1.0%,10.422656452126239
7181,11/11/14,0.2%,10.443501765030492
7182,11/12/14,-0.1%,10.433058263265462
7183,11/13/14,0.2%,10.453924379791992
7184,11/14/14,0.1%,10.464378304171783
7185,11/17/14,0.2%,10.485307060780126
7186,11/18/14,1.6%,10.653071973752608
7187,11/19/14,-0.4%,10.610459685857597
7188,11/20/14,0.6%,10.674122443972742
7189,11/21/14,1.6%,10.844908403076305
7190,11/24/14,0.9%,10.94251257870399
7191,11/25/14,-0.3%,10.909685040967878
7192,11/26/14,0.9%,11.007872206336588
7193,11/28/14,-0.8%,10.919809228685894
7194,12/1/14,-2.0%,10.701413044112176
7195,12/2/14,1.9%,10.904739891950307
7196,12/3/14,1.2%,11.03559677065371
7197,12/4/14,-0.3%,11.002489980341748
7198,12/5/14,0.5%,11.057502430243456
7199,12/8/14,-2.1%,10.825294879208343
7200,12/9/14,-0.1%,10.814469584329135
7201,12/10/14,-4.9%,10.284560574697007
7202,12/11/14,1.4%,10.428544422742766
7203,12/12/14,-4.9%,9.91754574602837
7204,12/15/14,-1.9%,9.72911237685383
7205,12/16/14,-2.5%,9.485884567432485
7206,12/17/14,6.1%,10.064523526045866
7207,12/18/14,7.3%,10.799233743447214
7208,12/19/14,1.4%,10.950423015855476
7209,12/22/14,1.2%,11.081828092045741
7210,12/23/14,0.5%,11.137237232505969
7211,12/24/14,0.0%,11.137237232505969
7212,12/26/14,1.0%,11.248609604831028
7213,12/29/14,0.3%,11.28235543364552
7214,12/30/14,-1.4%,11.124402457574483
7215,12/31/14,-3.1%,10.779545981389674
7216,1/2/15,-0.1%,10.768766435408285
7217,1/5/15,-5.5%,10.176484281460828
7218,1/6/15,-2.7%,9.901719205861387
7219,1/7/15,3.6%,10.258181097272397
7220,1/8/15,5.4%,10.812122876525107
7221,1/9/15,-2.5%,10.541819804611979
7222,1/12/15,-2.4%,10.288816129301292
7223,1/13/15,-0.7%,10.216794416396183
7224,1/14/15,-1.7%,10.043108911317448
7225,1/15/15,-2.8%,9.76190186180056
7226,1/16/15,4.0%,10.152377936272583
7227,1/20/15,0.5%,10.203139825953944
7228,1/21/15,1.4%,10.3459837835173
7229,1/22/15,4.6%,10.821899037559096
7230,1/23/15,-1.7%,10.63792675392059
7231,1/26/15,0.8%,10.723030167951954
7232,1/27/15,-4.0%,10.294108961233876
7233,1/28/15,-4.0%,9.88234460278452
7234,1/29/15,2.9%,10.168932596265272
7235,1/30/15,-3.9%,9.772344225010926
7236,2/2/15,3.9%,10.153465649786352
7237,2/3/15,4.3%,10.590064672727165
7238,2/4/15,-1.2%,10.462983896654439
7239,2/5/15,3.1%,10.787336397450726
7240,2/6/15,-0.9%,10.69025036987367
7241,2/9/15,-1.3%,10.551277115065313
7242,2/10/15,3.2%,10.888917982747403
7243,2/11/15,0.1%,10.899806900730148
7244,2/12/15,3.0%,11.226801107752053
7245,2/13/15,1.3%,11.372749522152828
7246,2/17/15,0.5%,11.42961326976359
7247,2/18/15,-0.1%,11.418183656493827
7248,2/19/15,-0.3%,11.383929105524345
7249,2/20/15,1.9%,11.600223758529307
7250,2/23/15,-0.1%,11.588623534770777
7251,2/24/15,0.8%,11.681332523048944
7252,2/25/15,-0.2%,11.657969858002845
7253,2/26/15,-0.4%,11.611337978570834
7254,2/27/15,-0.9%,11.506835936763697
7255,3/2/15,1.8%,11.713958983625444
7256,3/3/15,-1.4%,11.549963557854687
7257,3/4/15,-1.3%,11.399814031602576
7258,3/5/15,0.4%,11.445413287728986
7259,3/6/15,-4.2%,10.964705929644367
7260,3/9/15,1.2%,11.0962824008001
7261,3/10/15,-5.1%,10.530371998359294
7262,3/11/15,-0.5%,10.477720138367498
7263,3/12/15,3.9%,10.88635122376383
7264,3/13/15,-1.8%,10.690396901736081
7265,3/16/15,4.0%,11.118012777805525
7266,3/17/15,-1.0%,11.00683265002747
7267,3/18/15,3.6%,11.403078625428458
7268,3/19/15,-1.5%,11.23203244604703
7269,3/20/15,2.7%,11.5352973220903
7270,3/23/15,-0.5%,11.477620835479847
7271,3/24/15,-1.8%,11.271023660441209
7272,3/25/15,-4.4%,10.775098619381795
7273,3/26/15,-0.7%,10.699672929046123
7274,3/27/15,0.8%,10.785270312478492
7275,3/30/15,3.7%,11.184325314040194
7276,3/31/15,-2.6%,10.893532855875149
7277,4/1/15,-1.2%,10.762810461604648
7278,4/2/15,1.1%,10.881201376682299
7279,4/6/15,2.0%,11.098825404215944
7280,4/7/15,-0.6%,11.032232451790648
7281,4/8/15,0.9%,11.131522543856763
7282,4/9/15,1.3%,11.276232336926899
7283,4/10/15,1.5%,11.445375821980802
7284,4/13/15,-1.4%,11.28514056047307
7285,4/14/15,0.5%,11.341566263275435
7286,4/15/15,1.5%,11.511689757224566
7287,4/16/15,-0.2%,11.488666377710118
7288,4/17/15,-3.4%,11.098051720867973
7289,4/20/15,2.8%,11.408797169052276
7290,4/21/15,-0.5%,11.351753183207014
7291,4/22/15,1.5%,11.52202948095512
7292,4/23/15,0.7%,11.602683687321804
7293,4/24/15,0.7%,11.683902473133056
7294,4/27/15,-1.3%,11.532011740982327
7295,4/28/15,0.9%,11.635799846651167
7296,4/29/15,-1.1%,11.507806048338004
7297,4/30/15,-3.0%,11.162571866887864
7298,5/1/15,3.3%,11.530936738495162
7299,5/4/15,0.9%,11.634715169141618
7300,5/5/15,-3.5%,11.22750013822166
7301,5/6/15,-1.2%,11.092770136563
7302,5/7/15,1.2%,11.225883378201758
7303,5/8/15,4.0%,11.674918713329829
7304,5/11/15,-1.5%,11.49979493262988
7305,5/12/15,-0.9%,11.396296778236211
7306,5/13/15,-0.1%,11.384900481457974
7307,5/14/15,3.3%,11.760602197346087
7308,5/15/15,0.3%,11.795884003938124
7309,5/18/15,0.9%,11.902046959973566
7310,5/19/15,-0.1%,11.890144913013593
7311,5/20/15,-0.2%,11.866364623187566
7312,5/21/15,0.7%,11.949429175549879
7313,5/22/15,-0.7%,11.865783171321029
7314,5/26/15,-3.1%,11.497943893010076
7315,5/27/15,2.8%,11.819886322014359
7316,5/28/15,-0.3%,11.784426663048315
7317,5/29/15,-1.9%,11.560522556450396
7318,6/1/15,0.6%,11.629885691789099
7319,6/2/15,-0.3%,11.59499603471373
7320,6/3/15,0.7%,11.676161006956725
7321,6/4/15,-2.6%,11.37258082077585
7322,6/5/15,-0.4%,11.327090497492746
7323,6/8/15,-1.9%,11.111875778040384
7324,6/9/15,0.1%,11.122987653818424
7325,6/10/15,3.6%,11.523415209355887
7326,6/11/15,0.6%,11.592555700612023
7327,6/12/15,-2.1%,11.34911203089917
7328,6/15/15,-1.4%,11.190224462466581
7329,6/16/15,1.7%,11.380458278328511
7330,6/17/15,0.6%,11.448741027998482
7331,6/18/15,3.0%,11.792203258838436
7332,6/19/15,-1.6%,11.60352800669702
7333,6/22/15,1.8%,11.812391510817568
7334,6/23/15,0.2%,11.836016293839203
7335,6/24/15,-2.2%,11.57562393537474
7336,6/25/15,-0.9%,11.471443319956366
7337,6/26/15,-0.1%,11.45997187663641
7338,6/29/15,-6.2%,10.749453620284951
7339,6/30/15,0.8%,10.835449249247231
7340,7/1/15,2.2%,11.07382913273067
7341,7/2/15,-0.1%,11.06275530359794
7342,7/6/15,-1.2%,10.930002239954765
7343,7/7/15,1.8%,11.126742280273952
7344,7/8/15,-4.9%,10.581531908540528
7345,7/9/15,0.7%,10.65560263190031
7346,7/10/15,3.7%,11.04985992928062
7347,7/13/15,3.3%,11.41450530694688
7348,7/14/15,1.3%,11.562893875937188
7349,7/15/15,-0.2%,11.539768088185314
7350,7/16/15,2.4%,11.816722522301761
7351,7/17/15,0.3%,11.852172689868665
7352,7/20/15,0.2%,11.875877035248402
7353,7/21/15,-1.3%,11.721490633790173
7354,7/22/15,-0.7%,11.639440199353642
7355,7/23/15,-1.7%,11.44156971596463
7356,7/24/15,-3.2%,11.07543948505376
7357,7/27/15,-1.7%,10.887157013807846
7358,7/28/15,3.7%,11.289981823318735
7359,7/29/15,2.2%,11.538361423431747
7360,7/30/15,0.0%,11.538361423431747
7361,7/31/15,-0.7%,11.457592893467725
7362,8/3/15,-0.8%,11.365932150319983
7363,8/4/15,-0.7%,11.286370625267743
7364,8/5/15,1.1%,11.410520702145687
7365,8/6/15,-2.2%,11.159489246698483
7366,8/7/15,-0.9%,11.059053843478196
7367,8/10/15,3.8%,11.479297889530368
7368,8/11/15,-2.8%,11.157877548623517
7369,8/12/15,0.4%,11.202509058818011
7370,8/13/15,-0.3%,11.168901531641557
7371,8/14/15,1.2%,11.302928350021256
7372,8/17/15,1.6%,11.483775203621596
7373,8/18/15,-0.7%,11.403388777196245
7374,8/19/15,-2.5%,11.118304057766338
7375,8/20/15,-6.3%,10.417850902127059
7376,8/21/15,-9.5%,9.428155066424988
7377,8/24/15,-11.8%,8.31563276858684
7378,8/25/15,-4.0%,7.983007457843365
7379,8/26/15,11.7%,8.917019330411039
7380,8/27/15,7.3%,9.567961741531045
7381,8/28/15,0.2%,9.587097665014108
7382,8/31/15,-2.5%,9.347420223388754
7383,9/1/15,-8.9%,8.515499823507156
7384,9/2/15,5.5%,8.98385231380005
7385,9/3/15,0.4%,9.01978772305525
7386,9/4/15,-4.6%,8.604877487794708
7387,9/8/15,7.5%,9.25024329937931
7388,9/9/15,-4.1%,8.870983324104758
7389,9/10/15,1.6%,9.012919057290434
7390,9/11/15,1.4%,9.1390999240925
7391,9/14/15,-1.2%,9.02943072500339
7392,9/15/15,3.8%,9.37254909255352
7393,9/16/15,2.6%,9.616235368959911
7394,9/17/15,-0.7%,9.54892172137719
7395,9/18/15,-4.9%,9.081024557029709
7396,9/21/15,1.4%,9.208158900828124
7397,9/22/15,-3.7%,8.867457021497483
7398,9/23/15,-0.6%,8.814252279368498
7399,9/24/15,-1.0%,8.726109756574813
7400,9/25/15,-0.2%,8.708657537061663
7401,9/28/15,-7.6%,8.046799564244978
7402,9/29/15,0.4%,8.078986762501957
7403,9/30/15,5.7%,8.539489007964569
7404,10/1/15,0.6%,8.590725942012357
7405,10/2/15,4.3%,8.960127157518887
7406,10/5/15,5.5%,9.452934151182426
7407,10/6/15,-1.1%,9.348951875519418
7408,10/7/15,2.5%,9.582675672407403
7409,10/8/15,2.6%,9.831825239889996
7410,10/9/15,0.2%,9.851488890369776
7411,10/12/15,0.4%,9.890894845931255
7412,10/13/15,-2.0%,9.69307694901263
7413,10/14/15,-1.4%,9.557373871726453
7414,10/15/15,4.5%,9.987455695954143
7415,10/16/15,1.4%,10.1272800756975
7416,10/19/15,0.1%,10.137407355773197
7417,10/20/15,-0.4%,10.096857726350104
7418,10/21/15,-1.7%,9.925211145002152
7419,10/22/15,5.0%,10.42147170225226
7420,10/23/15,3.3%,10.765380268426584
7421,10/26/15,-0.6%,10.700787986816024
7422,10/27/15,-0.8%,10.615181682921497
7423,10/28/15,3.6%,10.99732822350667
7424,10/29/15,-0.1%,10.986330895283164
7425,10/30/15,-1.5%,10.821535931853916
7426,11/2/15,3.5%,11.200289689468802
7427,11/3/15,0.8%,11.289892006984552
7428,11/4/15,-1.0%,11.176993086914706
7429,11/5/15,-0.3%,11.143462107653962
7430,11/6/15,-0.1%,11.132318645546308
7431,11/9/15,-2.9%,10.809481404825464
7432,11/10/15,0.5%,10.86352881184959
7433,11/11/15,-1.0%,10.754893523731095
7434,11/12/15,-4.1%,10.31394288925812
7435,11/13/15,-3.4%,9.963268831023344
7436,11/16/15,4.5%,10.411615928419394
7437,11/17/15,-0.3%,10.380381080634136
7438,11/18/15,4.9%,10.889019753585208
7439,11/19/15,-0.3%,10.856352694324451
7440,11/20/15,1.2%,10.986628926656344
7441,11/23/15,-0.4%,10.942682410949718
7442,11/24/15,0.4%,10.986453140593516
7443,11/25/15,0.0%,10.986453140593516
7444,11/27/15,0.2%,11.008426046874703
7445,11/30/15,-1.4%,10.854308082218457
7446,12/1/15,3.2%,11.201645940849449
7447,12/2/15,-3.2%,10.843193270742267
7448,12/3/15,-4.3%,10.376935960100349
7449,12/4/15,6.1%,11.00992905366647
7450,12/7/15,-2.1%,10.778720543539475
7451,12/8/15,-1.9%,10.573924853212224
7452,12/9/15,-2.3%,10.330724581588344
7453,12/10/15,0.7%,10.40303965365946
7454,12/11/15,-5.8%,9.799663353747212
7455,12/14/15,1.4%,9.936858640699672
7456,12/15/15,3.2%,10.25483811720206
7457,12/16/15,4.4%,10.706050994358952
7458,12/17/15,-4.5%,10.224278699612798
7459,12/18/15,-5.4%,9.672167649833707
7460,12/21/15,2.4%,9.904299673429716
7461,12/22/15,2.7%,10.171715764612317
7462,12/23/15,3.7%,10.548069247902973
7463,12/24/15,-0.5%,10.495328901663457
7464,12/28/15,-0.7%,10.421861599351812
7465,12/29/15,3.2%,10.75536117053107
