,Date,Change,Price
7233,1/28/15,4.3,26.564276582268413
7234,1/29/15,-1.7,26.11268388036985
7235,1/30/15,5.6,27.574994177670565
7236,2/2/15,-1.1,27.27166924171619
7237,2/3/15,-5.9,25.662640756454934
7238,2/4/15,0.4,25.765291319480752
7239,2/5/15,-2.8,25.043863162535292
7240,2/6/15,-5.0,23.791670004408527
7241,2/9/15,-0.5,23.672711654386482
7242,2/10/15,-2.2,23.15191199798998
7243,2/11/15,0.2,23.19821582198596
7244,2/12/15,-0.9,22.98943187958809
7245,2/13/15,-2.9,22.322738355080034
7246,2/17/15,-4.1,21.407506082521753
7247,2/18/15,1.4,21.70721116767706
7248,2/19/15,-1.6,21.359895788994226
7249,2/20/15,0.7,21.509415059517185
7250,2/23/15,2.7,22.090169266124146
7251,2/24/15,3.9,22.951685867502984
7252,2/25/15,1.1,23.204154412045515
7253,2/26/15,-3.6,22.368804853211877
7254,2/27/15,2.9,23.01750019395502
7255,3/2/15,-4.9,21.88964268445122
7256,3/3/15,-1.1,21.64885661492226
7257,3/4/15,0.2,21.692154328152103
7258,3/5/15,-0.5,21.583693556511342
7259,3/6/15,-6.4,20.202337168894616
7260,3/9/15,2.6,20.727597935285875
7261,3/10/15,3.5,21.45306386302088
7262,3/11/15,2.1,21.903578204144317
7263,3/12/15,-0.2,21.85977104773603
7264,3/13/15,-0.9,21.663033108306404
7265,3/16/15,2.5,22.20460893601406
7266,3/17/15,2.3,22.71531494154238
7267,3/18/15,5.4,23.941941948385672
7268,3/19/15,-1.1,23.67858058695343
7269,3/20/15,1.3,23.986402134583823
7270,3/23/15,-0.2,23.938429330314655
7271,3/24/15,2.4,24.512951634242206
7272,3/25/15,-2.2,23.973666698288877
7273,3/26/15,-4.4,22.918825363564167
7274,3/27/15,3.1,23.629308949834655
7275,3/30/15,-1.1,23.369386551386473
7276,3/31/15,1.3,23.673188576554494
7277,4/1/15,3.6,24.525423365310456
7278,4/2/15,-2.9,23.81418608771645
7279,4/6/15,-1.6,23.433159110312985
7280,4/7/15,2.2,23.94868861073987
7281,4/8/15,-0.2,23.90079123351839
7282,4/9/15,-3.4,23.088164331578763
7283,4/10/15,0.2,23.13434066024192
7284,4/13/15,0.4,23.22687802288289
7285,4/14/15,2.0,23.691415583340547
7286,4/15/15,-0.2,23.644032752173864
7287,4/16/15,-1.3,23.336660326395602
7288,4/17/15,2.9,24.01342347586107
7289,4/20/15,-2.2,23.485128159392126
7290,4/21/15,-1.4,23.156336365160637
7291,4/22/15,-4.5,22.114301228728408
7292,4/23/15,1.4,22.423901445930607
7293,4/24/15,1.8,22.82753167195736
7294,4/27/15,-0.2,22.781876608613445
7295,4/28/15,-3.9,21.89338342087752
7296,4/29/15,-3.2,21.192795151409438
7297,4/30/15,1.1,21.42591589807494
7298,5/1/15,-3.9,20.590305178050016
7299,5/4/15,-2.6,20.054957243420716
7300,5/5/15,-0.5,19.954682457203614
7301,5/6/15,-4.8,18.996857699257838
7302,5/7/15,3.6,19.68074457643112
7303,5/8/15,0.9,19.857871277618997
7304,5/11/15,-7.1,18.447962416908048
7305,5/12/15,0.7,18.5770981538264
7306,5/13/15,-2.2,18.16840199444222
7307,5/14/15,0.7,18.295580808403315
7308,5/15/15,5.6,19.3201333336739
7309,5/18/15,-4.6,18.4314072003249
7310,5/19/15,-2.7,17.93375920591613
7311,5/20/15,0.5,18.023428001945707
7312,5/21/15,3.9,18.72634169402159
7313,5/22/15,-0.2,18.688889010633545
7314,5/26/15,4.8,19.585955683143958
7315,5/27/15,0.7,19.723057372925965
7316,5/28/15,-0.7,19.584995971315482
7317,5/29/15,1.5,19.878770910885212
7318,6/1/15,-3.1,19.26252901264777
7319,6/2/15,-4.1,18.472765323129213
7320,6/3/15,-4.4,17.65996364891153
7321,6/4/15,3.5,18.27806237662343
7322,6/5/15,-3.7,17.601774068688364
7323,6/8/15,-0.3,17.5489687464823
7324,6/9/15,-2.0,17.19798937155265
7325,6/10/15,-2.7,16.73364365852073
7326,6/11/15,5.8,17.70419499071493
7327,6/12/15,0.2,17.739603380696362
7328,6/15/15,0.2,17.775082587457756
7329,6/16/15,2.2,18.16613440438183
7330,6/17/15,-2.0,17.80281171629419
7331,6/18/15,-1.2,17.58917797569866
7332,6/19/15,3.5,18.20479920484811
7333,6/22/15,-5.6,17.185330449376615
7334,6/23/15,-2.0,16.841623840389083
7335,6/24/15,2.2,17.212139564877642
7336,6/25/15,-1.0,17.040018169228865
7337,6/26/15,-3.2,16.494737587813542
7338,6/29/15,7.3,17.69885343172393
7339,6/30/15,-0.8,17.55726260427014
7340,7/1/15,-4.0,16.85497210009933
7341,7/2/15,1.0,17.023521821100324
7342,7/6/15,5.0,17.87469791215534
7343,7/7/15,2.7,18.357314755783534
7344,7/8/15,2.4,18.79789030992234
7345,7/9/15,-5.8,17.707612671946844
7346,7/10/15,-4.4,16.92847771438118
7347,7/13/15,-1.0,16.75919293723737
7348,7/14/15,1.0,16.926784866609744
7349,7/15/15,2.7,17.383808058008206
7350,7/16/15,2.0,17.731484219168372
7351,7/17/15,1.2,17.94426202979839
7352,7/20/15,-1.0,17.764819409500408
7353,7/21/15,1.5,18.031291700642914
7354,7/22/15,1.7,18.33782365955384
7355,7/23/15,3.4,18.96130966397867
7356,7/24/15,0.7,19.09403883162652
7357,7/27/15,1.4,19.36135537526929
7358,7/28/15,-2.2,18.935405557013365
7359,7/29/15,-1.0,18.74605150144323
7360,7/30/15,1.9,19.10222647997065
