Date,Price,High,Low,Close,Adj Close,Volume
2021-12-20,67.050003,67.480003,65.540001,67.309998,67.27256,15880200
2021-12-21,68.904999,70.934998,67.870003,70.875,70.835579,10337400
2021-12-22,70.720001,73.029999,70.639999,72.989998,72.949402,8348000
2021-12-23,73.419998,75.029999,73.379997,74.294998,74.253677,7704000
2021-12-27,74.985001,77.464996,74.959999,77.425003,77.381943,6228400
2021-12-28,77.675003,78.190002,76.855003,77.285004,77.24202,6149400
2021-12-29,77.305,78.065002,76.785004,77.565002,77.521866,6465000
2021-12-30,77.705002,78.264999,76.660004,76.900002,76.857231,6001000
2021-12-31,76.610001,77.220001,76.160004,76.279999,76.237572,5945200
2022-01-03,76.959999,77.669998,75.760002,77.614998,77.571831,9503800
2022-01-04,78.355003,78.714996,76.580002,77.550003,77.506874,11905200
2022-01-05,77.355003,77.730003,73.019997,73.044998,73.004372,15084000
2022-01-06,72.855003,74.184998,71.669998,72.845001,72.804489,13981200
2022-01-07,72.815002,73.425003,71.300003,72.019997,71.979942,13156600
2022-01-10,70.375,71.809998,67.57,71.695,71.655128,18895800
2022-01-11,71.565002,73.690002,70.089996,73.665001,73.624031,14850200
2022-01-12,74.519997,75.264999,73.269997,74.315002,74.273674,10613000
2022-01-13,74.800003,75.099998,70.660004,71.169998,71.130417,9745400
2022-01-14,69.580002,71.400002,69.029999,71.230003,71.190384,11007900
2022-01-18,68.93,69.040001,66.919998,67.459999,67.422478,11867700
2022-01-19,68.150002,68.809998,65.209999,65.370003,65.333649,11656200
2022-01-20,66.190002,68.360001,62.950001,63.189999,63.154854,10739300
2022-01-21,62.68,63.700001,59.43,59.470001,59.436924,23424600
2022-01-24,56.98,60.400002,52.419998,60.209999,60.176514,26532700
2022-01-25,57.400002,60.139999,55,57.970001,57.937759,17505300
2022-01-26,60.43,61.790001,55.740002,57.599998,57.567963,21162500
2022-01-27,59.490002,60.799999,55.970001,56.709999,56.678459,18358600
2022-01-28,57.259998,60.900002,55.330002,60.889999,60.856133,16536600
2022-01-31,60.57,64.330002,60,64.160004,64.124321,9906100
2022-02-01,64.540001,65.769997,62.91,65.57,65.533531,10517000
2022-02-02,66.550003,67.709999,65.519997,67.379997,67.342522,11025200
2022-02-03,64.519997,65.43,62.220001,62.639999,62.60516,9946000
2022-02-04,62.529999,65.190002,61.450001,63.509998,63.474674,10979900
2022-02-07,63.830002,64.449997,62.27,62.860001,62.825039,7937700
2022-02-08,62.610001,64.830002,62.009998,64.370003,64.334206,6977300
2022-02-09,66.269997,67.339996,66.150002,67.199997,67.162621,6949900
2022-02-10,64.510002,67.309998,62.68,63.639999,63.604603,11250500
2022-02-11,63.639999,64.57,59.200001,59.849998,59.816711,12311000
2022-02-14,59.59,60.290001,57.740002,59.259998,59.227039,10146900
2022-02-15,61.169998,62.169998,60.93,62.07,62.035477,6575900
2022-02-16,61.209999,62.919998,60.349998,62.310001,62.275345,7204300
2022-02-17,60.900002,61.119999,58.040001,58.360001,58.327541,8155800
2022-02-18,58.450001,58.950001,56.209999,57.189999,57.158192,7960800
2022-02-22,56.25,57.66,53.849998,55.369999,55.339203,11100100
2022-02-23,56.490002,56.740002,52.139999,52.290001,52.260918,12299700
2022-02-24,48.240002,54.889999,48.139999,54.720001,54.689568,20427300
2022-02-25,55.209999,58.380001,54.580002,58.290001,58.257584,12999100
2022-02-28,56.040001,58.509998,55.52,57.84,57.807831,14717800
2022-03-01,57.32,58.110001,54.110001,55.279999,55.249252,12756500
2022-03-02,56.18,58.93,55.860001,58.279999,58.247585,12647700
2022-03-03,59.290001,59.560001,56.669998,57.43,57.39806,11393600
2022-03-04,55.849998,56.470001,54.290001,56.040001,56.008835,11194300
2022-03-07,55.759998,55.860001,51.02,51.060001,51.031605,14190000
2022-03-08,51.119999,53.869999,49.450001,49.849998,49.822273,18218400
2022-03-09,53.110001,54.630001,52.240002,53.900002,53.870026,11559000
2022-03-10,52,53.509998,51.240002,53.130001,53.100452,8340900
2022-03-11,54.130001,54.369999,50.919998,51.139999,51.111557,9386000
2022-03-14,51.43,52.740002,49.540001,50,49.972191,8062500
2022-03-15,50.98,53.529999,50.48,53.299999,53.270355,8322900
2022-03-16,54.630001,56.849998,52.75,56.779999,56.748421,11178900
2022-03-17,55.990002,58.98,55.880001,58.91,58.877235,7959800
2022-03-18,58.299999,61.02,57.98,60.849998,60.816154,8160200
2022-03-21,60.82,61.689999,59.32,60.849998,60.816154,7567400
2022-03-22,61.459999,63.369999,61.459999,62.93,62.895,6256200
2022-03-23,61.810001,62.459999,60.48,60.5,60.5,6633900
2022-03-24,61.34,63.209999,60.900002,63.18,63.18,6296200
2022-03-25,63.52,64.279999,62.369999,64.129997,64.129997,6121400
2022-03-28,63.860001,65.510002,63.029999,65.489998,65.489998,7579400
2022-03-29,67.260002,68.160004,66.07,67.970001,67.970001,8241200
2022-03-30,67.43,67.779999,65.690002,66.720001,66.720001,7682100
2022-03-31,66.370003,66.690002,63.549999,63.630001,63.630001,9363200
2022-04-01,64.309998,64.360001,62.540001,64.080002,64.080002,8822300
2022-04-04,64.190002,65.790001,63.84,65.769997,65.769997,7030600
2022-04-05,65.129997,66.209999,62.75,63.330002,63.330002,8283600
2022-04-06,61.549999,62.389999,60.080002,61.400002,61.400002,13197200
2022-04-07,60.990002,63.099998,60.130001,62.299999,62.299999,10488700
2022-04-08,61.959999,63.060001,61.110001,61.860001,61.860001,8792700
2022-04-11,60.349998,60.709999,58.400002,58.630001,58.630001,7495800
2022-04-12,59.860001,60.93,57.310001,57.950001,57.950001,11892500
2022-04-13,57.830002,60.23,57.77,59.93,59.93,8523800
2022-04-14,60.049999,60.509998,57.650002,57.73,57.73,8504800
2022-04-18,57.259998,58.450001,56.830002,57.75,57.75,7283300
2022-04-19,57.700001,60.849998,57.639999,60.52,60.52,7842600
2022-04-20,61.310001,61.580002,59.91,60.380001,60.380001,8901900
2022-04-21,61.959999,62.619999,57.310001,57.689999,57.689999,10186600
2022-04-22,57.23,57.349998,52.709999,52.990002,52.990002,11662500
2022-04-25,52.040001,53.900002,50.240002,53.84,53.84,16519700
2022-04-26,52.810001,52.91,49.150002,49.189999,49.189999,13666400
2022-04-27,49.59,51.59,48.779999,49.549999,49.549999,16340700
2022-04-28,51.369999,53.970001,49.689999,53.299999,53.299999,12990600
2022-04-29,51.73,52.599998,47.130001,47.459999,47.459999,14815700
2022-05-02,47.419998,48.759998,45.02,48.290001,48.290001,14769100
2022-05-03,48.439999,49.810001,47.869999,48.939999,48.939999,12159300
2022-05-04,49.18,53.59,47.98,53.380001,53.380001,16068600
2022-05-05,51.709999,51.740002,46.080002,47.740002,47.740002,18436800
2022-05-06,46.77,48.040001,44.889999,46.869999,46.869999,15267700
2022-05-09,44.689999,45.130001,41.779999,42.369999,42.369999,17618200
2022-05-10,44.360001,44.84,41.259998,42.599998,42.599998,15112600
2022-05-11,42.25,44.189999,40.330002,40.580002,40.580002,19481200
2022-05-12,39.52,41.490002,38.209999,40.439999,40.439999,20483000
2022-05-13,41.790001,43.779999,41.439999,43.330002,43.330002,15028100
2022-05-16,42.759998,44.049999,41.98,42.830002,42.830002,10006900
2022-05-17,44.900002,45.509998,43.59,45.389999,45.389999,11503900
2022-05-18,43.82,43.919998,39.509998,39.98,39.98,12196000
2022-05-19,38.91,40.599998,38.470001,39.16,39.16,12146700
2022-05-20,40.330002,40.490002,36.48,39.23,39.23,16970300
2022-05-23,40.200001,41.669998,39.450001,41.450001,41.450001,14227700
2022-05-24,40.049999,40.869999,38.299999,40.5,40.5,12892500
2022-05-25,39.970001,42.189999,39.869999,41.59,41.59,13223200
2022-05-26,41.939999,44.560001,41.880001,44.029999,44.029999,11838400
2022-05-27,44.860001,47.299999,44.810001,47.279999,47.279999,11222600
2022-05-31,46.650002,47.66,45.470001,46.450001,46.450001,12234800
2022-06-01,47.209999,47.560001,44.419998,45.349998,45.349998,11944400
2022-06-02,45.279999,47.919998,44.459999,47.880001,47.880001,9721100
2022-06-03,46.169998,46.740002,45.189999,45.549999,45.549999,10181200
2022-06-06,46.939999,47.549999,45.540001,45.919998,45.919998,9246800
2022-06-07,44.700001,47.419998,44.540001,47.240002,47.240002,8331100
2022-06-08,46.630001,47.279999,45.419998,45.73,45.73,8121600
2022-06-09,45.080002,45.860001,42.43,42.439999,42.439999,8270800
2022-06-10,40.34,40.619999,38.689999,38.73,38.73,12564700
2022-06-13,35.759998,36.32,33.790001,34.299999,34.299999,14471400
2022-06-14,34.799999,35.080002,33.07,33.959999,33.959999,14149800
2022-06-15,34.900002,36.700001,33.490002,35.389999,35.389999,19453000
2022-06-16,32.970001,33.080002,31.16,32,32,17307200
2022-06-17,32,33,31.120001,32.07,32.07,14458000
2022-06-21,33.66,34.880001,33.639999,34.5,34.5,8654200
2022-06-22,33.259998,35.5,33.150002,34.290001,34.290001,12004900
2022-06-23,34.900002,35.509998,33.880001,35.290001,35.290001,12507100
2022-06-24,36.240002,38.650002,36.220001,38.639999,38.639999,11085900
2022-06-27,38.959999,39.029999,37.869999,38.259998,38.259998,9407900
2022-06-28,38.669998,39.549999,35.82,35.91,35.91,13583100
2022-06-29,36.009998,36.330002,35.23,35.779999,35.779999,10002200
2022-06-30,34.619999,35.84,33.560001,34.869999,34.869999,13581100
2022-07-01,34.689999,36.099998,33.93,35.950001,35.950001,11727300
2022-07-05,34.459999,36.189999,33.610001,36.16,36.16,11786200
2022-07-06,36.209999,37.279999,35.5,36.540001,36.540001,9897700
2022-07-07,37.07,38.400002,37.060001,38.150002,38.150002,7805800
2022-07-08,37.630001,38.650002,37.18,38.080002,38.080002,8808800
2022-07-11,37.240002,37.529999,36.540001,36.759998,36.759998,7584000
2022-07-12,36.59,37.290001,35.25,35.779999,35.779999,9289400
2022-07-13,34.16,36.07,34.029999,35.209999,35.209999,12728700
2022-07-14,33.720001,35.099998,33,34.93,34.93,11869300
2022-07-15,36.209999,36.950001,35.66,36.939999,36.939999,12550400
2022-07-18,37.84,38.060001,35.630001,36.009998,36.009998,9121600
2022-07-19,37.169998,39.07,36.970001,38.889999,38.889999,9987000
2022-07-20,38.939999,40.09,38.540001,39.619999,39.619999,13295900
2022-07-21,39.43,40.849998,38.68,40.830002,40.830002,11227000
2022-07-22,40.869999,41.25,38.98,39.740002,39.740002,9853800
2022-07-25,39.889999,40.099998,39.130001,39.84,39.84,6359400
2022-07-26,39.32,39.369999,38.130001,38.400002,38.400002,7153100
2022-07-27,39.419998,41.93,39.34,41.389999,41.389999,10855200
2022-07-28,41.650002,43.16,40.490002,42.939999,42.939999,10002200
2022-07-29,43.450001,45.150002,43.169998,44.849998,44.849998,8342600
2022-08-01,43.880001,45.27,43.650002,44.400002,44.400002,8307800
2022-08-02,43.860001,45.119999,43.119999,43.540001,43.540001,9022800
2022-08-03,44.240002,45.950001,44.139999,45.52,45.52,7469700
2022-08-04,45.509998,45.740002,44.860001,45.439999,45.439999,6924700
2022-08-05,43.950001,45.419998,43.93,45.18,45.18,8026800
2022-08-08,45.77,46.549999,44.66,45.049999,45.049999,7120700
2022-08-09,44.799999,44.93,44.110001,44.470001,44.470001,5361600
2022-08-10,46.889999,47.330002,46.240002,47.25,47.25,7920200
2022-08-11,48.25,48.919998,47,47.259998,47.259998,6599000
2022-08-12,47.939999,49.669998,47.599998,49.630001,49.630001,5762700
2022-08-15,48.799999,50.43,48.799999,50.240002,50.240002,6238100
2022-08-16,49.849998,51.25,49.540001,50.529999,50.529999,6616700
2022-08-17,49.189999,50.450001,48.700001,49.439999,49.439999,7784100
2022-08-18,49.48,50.099998,49.009998,49.84,49.84,5618600
2022-08-19,48.830002,48.919998,47.5,47.849998,47.849998,6570600
2022-08-22,46.07,46.130001,44.490002,44.830002,44.830002,8335700
2022-08-23,44.639999,45.490002,44.299999,44.490002,44.490002,7140900
2022-08-24,44.389999,45.369999,44.169998,44.869999,44.869999,6117000
2022-08-25,45.380001,46.799999,45.029999,46.779999,46.779999,6910500
2022-08-26,46.740002,46.919998,42,42,42,11974100
2022-08-29,41.02,42.169998,40.73,41.18,41.18,5511500
2022-08-30,41.540001,41.610001,39.130001,39.799999,39.799999,8926700
2022-08-31,40.310001,40.700001,38.84,38.869999,38.869999,8803800
2022-09-01,38.16,39.32,37.330002,39.209999,39.209999,12426000
2022-09-02,40.380001,40.75,37.389999,37.98,37.98,14544100
2022-09-06,38.220001,38.5,36.849998,37.529999,37.529999,10780300
2022-09-07,37.43,39.77,37.380001,39.540001,39.540001,8421900
2022-09-08,38.77,40.43,38.43,40.290001,40.290001,12543600
2022-09-09,41.029999,42.439999,40.919998,42.16,42.16,7630700
2022-09-12,42.849998,43.759998,42.75,43.509998,43.509998,7244800
2022-09-13,40.580002,41,37.470001,37.860001,37.860001,11696500
2022-09-14,38.23,38.709999,37.25,38.240002,38.240002,6772200
2022-09-15,37.720001,38.619999,36.529999,36.950001,36.950001,10567900
2022-09-16,35.650002,36.27,35.09,36.099998,36.099998,11562900
2022-09-19,35.139999,36.900002,35.119999,36.889999,36.889999,9851800
2022-09-20,35.91,36.189999,34.799999,35.66,35.66,12608600
2022-09-21,36.189999,37.07,33.759998,33.759998,33.759998,16503800
2022-09-22,33.5,33.799999,32.669998,32.889999,32.889999,12424500
2022-09-23,31.9,31.93,30,31.200001,31.200001,16881500
2022-09-26,30.83,31.780001,29.950001,30.280001,30.280001,16036400
2022-09-27,31.219999,31.790001,29.42,30.059999,30.059999,19343600
2022-09-28,30.299999,32.25,29.84,31.780001,31.780001,15903300
2022-09-29,30.83,30.91,29,29.780001,29.780001,19154500
2022-09-30,29.57,30.549999,28.389999,28.41,28.41,18667400
2022-10-03,29.33,31.110001,28.879999,30.65,30.65,14928900
2022-10-04,32.080002,33.48,32.07,33.470001,33.470001,17376100
2022-10-05,32.259998,33.869999,31.6,33.209999,33.209999,18489300
2022-10-06,32.799999,33.639999,32.029999,32.18,32.18,14380900
2022-10-07,31.07,31.16,29,29.49,29.49,16782500
2022-10-10,29.75,29.82,28.219999,28.84,28.84,15989100
2022-10-11,28.379999,29.51,27.75,28.23,28.23,17495800
2022-10-12,28.33,28.73,27.9,27.969999,27.969999,12269400
2022-10-13,26.200001,30.5,25.940001,30.139999,30.139999,26105100
2022-10-14,30.790001,31.190001,27.92,28.08,28.08,20870000
